Customer_ID,Age,Gender,Religion,Season,Festival,Fashion_Trend,Purchasing Power,Avg_Spend,Family_Size,Urban_Rural,Education_Level,Preferred_Clothing_Type,Color,Pattern,Material,Fashion_Influence_Source,Cluster,Fashion Influence,Product Range,Customer Experience,Online Presence,sales,promotion,inventory,timestamp,date,Income,Spending_Score,cluster_name
C0908,,Female,,Rainy,Christmas,High,Medium,1631,6,Urban,Postgraduate,Casual/Formal,,Floral,Rayon,Traditional Media,2,Social Media,Women's Wear,Poor,Strong,214,No,362,3/14/2025 11:16,6/26/2025,64553,61,Comfort-First Traditional Buyers
C0909,26.0,Female,Hindu,Winter,Christmas,Low,High,1660,4,Rural,High School,Hijab/Abaya,Neutral,Floral,Silk,Celebrity Trends,0,Local Trends,Original Fit,Average,Strong,206,No,273,6/1/2024 6:10,6/27/2025,58447,67,Price-Sensitive Young Fashionistas
C0910,,Female,Muslim,Rainy,Diwali,High,High,1871,5,Rural,High School,Sarees / Salwar Kameez,Bright,Printed,Silk,Social Media,0,Social Media,,Excellent,Weak,219,No,286,3/28/2025 8:18,6/28/2025,44529,6,Price-Sensitive Young Fashionistas
C0911,32.0,,Muslim,Winter,Eid,Low,High,2205,2,Urban,High School,Indo-Western,Neutral,Floral,,Local Culture,0,Celebrities,Men's Wear,Poor,,184,No,314,9/26/2024 1:03,6/29/2025,85703,9,Price-Sensitive Young Fashionistas
C0912,41.0,Female,Christian,Winter,Diwali,High,Medium,1687,7,Urban,High School,Ethnic Wear,Neutral,Printed,Cotton,Celebrity Trends,2,,,Excellent,Strong,202,No,369,1/16/2025 23:01,6/30/2025,86090,6,Comfort-First Traditional Buyers
C0913,55.0,Male,Christian,Winter,Eid,High,Medium,1602,5,Urban,Postgraduate,Traditional,Dark,Floral,Cotton,Traditional Media,0,Celebrities,Men's Wear,Excellent,Strong,209,No,366,4/21/2025 22:43,7/1/2025,27260,73,Price-Sensitive Young Fashionistas
C0914,52.0,Female,Christian,Winter,Diwali,Medium,Low,1053,7,Rural,Graduate,Sarees / Salwar Kameez,Bright,Checks,,Local Culture,2,Celebrities,Original Fit,Average,Moderate,175,Yes,373,2/3/2025 19:40,7/2/2025,13812,95,Comfort-First Traditional Buyers
C0915,47.0,Female,Christian,Summer,Christmas,Low,Medium,2888,7,Urban,Undergraduate,Traditional,Neutral,Printed,Wool,Traditional Media,1,Celebrities,Men's Wear,,Weak,186,No,339,11/28/2024 9:31,7/3/2025,38024,32,Festival-Driven High Spenders
C0916,48.0,Male,Christian,Winter,Diwali,High,Medium,3362,4,Urban,High School,Party Wear,Pastel,Solid,Cotton,Celebrity Trends,3,Local Trends,Accessories,Poor,Weak,215,No,378,6/17/2024 4:20,7/4/2025,68656,41,Seasonal Trend Followers
C0917,22.0,Female,Muslim,Winter,None,Medium,High,2555,7,Rural,Undergraduate,Hijab/Abaya,Neutral,Printed,Silk,E-Commerce Trends,3,Local Trends,Men's Wear,Good,Moderate,209,No,382,1/27/2025 16:16,7/5/2025,37285,76,Seasonal Trend Followers
C0918,31.0,Female,Christian,Rainy,Eid,Medium,Medium,1551,2,Rural,High School,Festive Wear,Neutral,,Cotton,Social Media,2,,Women's Wear,Average,Weak,199,No,314,6/4/2024 7:26,7/6/2025,11605,8,Comfort-First Traditional Buyers
C0919,28.0,Female,Hindu,Rainy,Eid,High,High,3982,7,Rural,Postgraduate,Festive Wear,Pastel,Solid,Wool,Local Culture,3,Social Media,Women's Wear,Poor,Weak,198,No,291,12/31/2024 6:46,7/7/2025,81158,72,Seasonal Trend Followers
C0920,26.0,Male,Hindu,Summer,Christmas,High,High,1066,6,Urban,Postgraduate,Western Casual,Bright,Printed,Silk,Traditional Media,2,Social Media,Women's Wear,,Strong,200,Yes,352,6/22/2024 19:37,7/8/2025,82303,50,Comfort-First Traditional Buyers
C0921,51.0,Female,Muslim,Rainy,Eid,High,,2201,4,Urban,High School,Western Casual,Dark,,Wool,Traditional Media,0,Local Trends,Men's Wear,Excellent,,193,No,278,10/3/2024 17:22,7/9/2025,37139,92,Price-Sensitive Young Fashionistas
C0922,29.0,Female,Hindu,Winter,None,High,Low,1592,3,Rural,High School,Ethnic Wear,Dark,Floral,Silk,Traditional Media,0,Celebrities,Women's Wear,Excellent,Strong,209,Yes,289,11/28/2024 6:15,7/10/2025,87149,62,Price-Sensitive Young Fashionistas
C0923,52.0,Male,Muslim,Rainy,Diwali,Medium,Low,2676,5,Urban,Postgraduate,Festive Wear,Dark,Solid,Wool,Celebrity Trends,1,Social Media,Women's Wear,Poor,Moderate,179,No,233,3/13/2025 19:53,7/11/2025,66138,84,Festival-Driven High Spenders
C0924,52.0,Male,Muslim,Summer,Christmas,High,Medium,1302,4,Urban,Graduate,Festive Wear,Pastel,,Silk,Local Culture,2,Celebrities,Accessories,Poor,Weak,182,Yes,246,6/18/2024 15:55,7/12/2025,86125,62,Comfort-First Traditional Buyers
C0925,18.0,Female,Hindu,Rainy,None,High,Low,2549,3,Urban,Postgraduate,Traditional,Neutral,Checks,Silk,E-Commerce Trends,0,Social Media,Men's Wear,Good,Weak,198,No,256,12/9/2024 11:01,7/13/2025,23918,7,Price-Sensitive Young Fashionistas
C0926,57.0,Male,Christian,Rainy,Eid,Medium,High,1231,3,Urban,Postgraduate,Fusion Wear,,Solid,Silk,Celebrity Trends,0,Local Trends,Accessories,Poor,Strong,206,Yes,391,8/22/2024 22:54,7/14/2025,95655,75,Price-Sensitive Young Fashionistas
C0927,39.0,Female,Hindu,Summer,Eid,Medium,High,1989,5,Urban,Undergraduate,Casual/Formal,Neutral,Floral,Silk,Celebrity Trends,2,Celebrities,Women's Wear,Poor,Strong,194,No,255,7/5/2024 10:02,7/15/2025,37446,84,Comfort-First Traditional Buyers
C0928,46.0,Female,Hindu,Summer,None,High,Medium,2985,2,Urban,Graduate,Fusion Wear,Dark,Floral,Rayon,Social Media,3,Celebrities,Women's Wear,Average,Moderate,199,No,276,2/6/2025 10:19,7/16/2025,23046,80,Seasonal Trend Followers
C0929,25.0,Female,,Winter,,Medium,Low,1709,2,Rural,Undergraduate,Formal Wear,,Checks,Wool,Social Media,0,Social Media,Women's Wear,Excellent,Weak,205,Yes,330,1/19/2025 9:49,7/17/2025,34818,4,Price-Sensitive Young Fashionistas
C0930,,Male,Hindu,Rainy,Diwali,High,Low,2350,6,Urban,Postgraduate,Western Casual,Pastel,Floral,Wool,Celebrity Trends,3,Social Media,Men's Wear,Poor,Moderate,207,No,255,6/8/2024 16:35,7/18/2025,14324,6,Seasonal Trend Followers
C0931,58.0,Female,Muslim,Winter,Christmas,High,High,1322,3,Rural,Graduate,Casual/Formal,Pastel,Checks,Rayon,Local Culture,0,Social Media,Original Fit,Good,,208,No,323,10/8/2024 2:15,7/19/2025,86323,58,Price-Sensitive Young Fashionistas
C0932,54.0,Male,Christian,Rainy,,Medium,Medium,2101,3,Rural,Undergraduate,Festive Wear,Bright,Printed,Silk,E-Commerce Trends,0,Celebrities,Women's Wear,Poor,Moderate,185,Yes,255,11/17/2024 11:45,7/20/2025,19111,22,Price-Sensitive Young Fashionistas
C0933,,Male,Christian,Rainy,None,High,Low,3137,5,Rural,Graduate,Party Wear,,Checks,Silk,Traditional Media,1,Local Trends,Women's Wear,Excellent,Strong,188,No,310,12/30/2024 7:02,7/21/2025,48110,26,Festival-Driven High Spenders
C0934,47.0,Female,Christian,,Diwali,Medium,Medium,1447,3,Rural,Postgraduate,Formal Wear,Dark,Printed,Wool,E-Commerce Trends,0,Local Trends,Women's Wear,Poor,Moderate,190,Yes,312,11/6/2024 10:07,7/22/2025,26389,3,Price-Sensitive Young Fashionistas
C0935,52.0,Male,Hindu,Rainy,Christmas,High,Low,2465,4,Urban,High School,Formal Wear,Bright,Solid,Rayon,Celebrity Trends,2,,Women's Wear,Average,Moderate,208,No,328,6/24/2024 20:34,7/23/2025,51427,41,Comfort-First Traditional Buyers
C0936,38.0,Male,Muslim,Rainy,Eid,High,,1930,3,Urban,Postgraduate,Formal Wear,Neutral,Floral,,Traditional Media,2,Local Trends,,,Strong,192,No,319,5/7/2024 1:11,7/24/2025,89579,60,Comfort-First Traditional Buyers
C0937,54.0,Female,Christian,,Eid,High,High,2313,7,Urban,Undergraduate,Fusion Wear,Pastel,Checks,Silk,Social Media,0,Social Media,,Poor,Weak,206,No,290,4/17/2025 19:32,7/25/2025,38746,14,Price-Sensitive Young Fashionistas
C0938,22.0,Male,Muslim,Summer,Christmas,Low,Medium,3336,3,Rural,Postgraduate,Sarees / Salwar Kameez,,Checks,Silk,Social Media,3,Local Trends,Original Fit,Average,,218,No,307,2/16/2025 6:01,7/26/2025,97886,75,Seasonal Trend Followers
C0939,,Male,Muslim,Winter,Christmas,High,High,3302,7,Urban,Graduate,Festive Wear,Pastel,Floral,Cotton,E-Commerce Trends,1,Celebrities,Original Fit,Excellent,Strong,213,Yes,346,8/27/2024 6:25,7/27/2025,10117,82,Festival-Driven High Spenders
C0940,31.0,Female,Christian,Summer,Diwali,Medium,Low,1441,2,Rural,Graduate,Party Wear,Bright,Floral,,Celebrity Trends,2,Social Media,Women's Wear,Poor,Moderate,190,Yes,257,2/2/2025 23:17,7/28/2025,94471,12,Comfort-First Traditional Buyers
C0941,43.0,Female,Christian,Winter,None,Medium,High,2790,3,Rural,Postgraduate,Western Casual,Pastel,Solid,Silk,Social Media,3,Local Trends,Women's Wear,Average,Moderate,207,No,340,3/14/2025 4:29,7/29/2025,23234,87,Seasonal Trend Followers
C0942,21.0,Female,Muslim,Winter,Eid,Low,Medium,888,6,Urban,Graduate,Traditional,,Solid,Cotton,Traditional Media,2,Celebrities,Original Fit,Good,Moderate,180,No,240,5/12/2024 21:28,7/30/2025,63441,12,Comfort-First Traditional Buyers
C0943,42.0,Male,Christian,Rainy,None,High,Medium,1355,6,Urban,High School,Ethnic Wear,Pastel,Checks,Rayon,Social Media,0,Local Trends,Original Fit,Average,Weak,198,No,299,11/23/2024 13:43,7/31/2025,10846,13,Price-Sensitive Young Fashionistas
C0944,,Male,Muslim,Winter,,Medium,Medium,1198,7,Urban,Undergraduate,Festive Wear,Dark,Solid,Silk,Traditional Media,0,Celebrities,,Good,Moderate,202,No,343,11/3/2024 20:25,8/1/2025,20954,25,Price-Sensitive Young Fashionistas
C0945,42.0,Male,Muslim,,Eid,High,Low,1299,7,Rural,Graduate,Formal Wear,Dark,Printed,Wool,Celebrity Trends,0,Celebrities,Women's Wear,Poor,Weak,197,No,277,10/14/2024 13:20,8/2/2025,89239,45,Price-Sensitive Young Fashionistas
C0946,35.0,Male,Christian,Summer,None,Medium,Low,2349,2,Rural,High School,Casual/Formal,Bright,Solid,Cotton,Traditional Media,2,Local Trends,Accessories,,Moderate,191,No,372,2/27/2025 8:03,8/3/2025,56514,19,Comfort-First Traditional Buyers
C0947,57.0,Female,Hindu,Summer,Christmas,Medium,Low,3635,3,Urban,High School,Formal Wear,Pastel,Solid,Cotton,Local Culture,1,,Accessories,Good,Strong,191,No,226,4/16/2025 15:53,8/4/2025,98236,55,Festival-Driven High Spenders
C0948,,Male,Christian,Winter,Diwali,High,Low,2485,5,Rural,High School,Festive Wear,,Checks,Silk,Celebrity Trends,0,,Accessories,Excellent,Strong,211,No,377,3/28/2025 22:49,8/5/2025,16469,100,Price-Sensitive Young Fashionistas
C0949,56.0,Male,Hindu,Summer,Eid,Medium,Low,2400,2,Urban,High School,Sarees / Salwar Kameez,Pastel,Printed,Silk,E-Commerce Trends,2,Celebrities,Original Fit,Average,Weak,210,No,252,1/21/2025 1:48,8/6/2025,40105,45,Comfort-First Traditional Buyers
C0950,57.0,,Muslim,Winter,Christmas,Medium,High,2791,5,Urban,High School,Party Wear,Pastel,Solid,Cotton,Local Culture,1,Celebrities,Men's Wear,Poor,Weak,215,Yes,323,8/19/2024 8:28,8/7/2025,52101,8,Festival-Driven High Spenders
C0951,31.0,Female,Muslim,Summer,Eid,High,,2159,2,Rural,Undergraduate,Hijab/Abaya,Pastel,Printed,Wool,Social Media,2,Social Media,Women's Wear,Excellent,Strong,219,No,358,12/4/2024 16:15,8/8/2025,74323,93,Comfort-First Traditional Buyers
C0952,49.0,Female,Hindu,Summer,Diwali,Medium,Low,2191,5,Rural,Graduate,Indo-Western,Bright,Printed,Wool,Traditional Media,0,Celebrities,Accessories,Good,Strong,209,No,259,9/13/2024 19:58,8/9/2025,68067,53,Price-Sensitive Young Fashionistas
C0953,55.0,,,Winter,Eid,Medium,High,2190,4,Rural,Graduate,Indo-Western,Bright,Printed,Rayon,Celebrity Trends,2,Social Media,Men's Wear,Average,Moderate,178,No,265,5/9/2024 23:35,8/10/2025,59376,55,Comfort-First Traditional Buyers
C0954,50.0,Male,Hindu,Summer,Diwali,Low,Low,2971,4,Urban,Undergraduate,Hijab/Abaya,,Floral,Silk,Social Media,1,Celebrities,Women's Wear,Average,Strong,192,Yes,290,12/5/2024 3:39,8/11/2025,55587,32,Festival-Driven High Spenders
C0955,40.0,Male,Hindu,Rainy,Diwali,High,Medium,2564,7,Rural,Undergraduate,Ethnic Wear,Neutral,,Wool,Celebrity Trends,1,Social Media,Men's Wear,Poor,Weak,191,No,293,9/8/2024 21:10,8/12/2025,46976,51,Festival-Driven High Spenders
C0956,32.0,Male,Muslim,Winter,Eid,High,Low,1840,7,Urban,Graduate,Party Wear,,Floral,Rayon,Local Culture,2,Celebrities,Original Fit,Excellent,Strong,210,No,388,5/1/2025 23:44,8/13/2025,77584,44,Comfort-First Traditional Buyers
C0957,50.0,Female,Hindu,Winter,Eid,Medium,Low,2748,2,Urban,High School,Ethnic Wear,Dark,Floral,Wool,Local Culture,1,Celebrities,Original Fit,Average,Weak,222,No,312,7/19/2024 9:45,8/14/2025,88477,82,Festival-Driven High Spenders
C0958,,Female,Christian,Winter,Diwali,Medium,Medium,1266,5,Urban,Postgraduate,Indo-Western,Bright,Checks,Silk,Local Culture,2,Celebrities,Original Fit,Average,Weak,207,Yes,347,4/24/2025 17:18,8/15/2025,52533,70,Comfort-First Traditional Buyers
C0959,34.0,Female,Christian,Rainy,Christmas,High,Medium,1008,2,Rural,Graduate,Festive Wear,Pastel,Solid,Rayon,Traditional Media,2,,Accessories,Excellent,Moderate,221,Yes,327,11/13/2024 19:18,8/16/2025,11828,18,Comfort-First Traditional Buyers
C0960,50.0,Female,Muslim,Winter,None,Medium,Medium,2675,2,Rural,Graduate,Indo-Western,Neutral,Floral,Rayon,Traditional Media,1,Local Trends,Women's Wear,Average,Moderate,175,No,261,5/7/2024 2:52,8/17/2025,11917,83,Festival-Driven High Spenders
C0961,19.0,Male,Muslim,Summer,Diwali,Low,Medium,2583,2,Rural,Graduate,Casual/Formal,Pastel,,Rayon,Local Culture,0,Celebrities,Original Fit,Excellent,Moderate,213,No,345,5/2/2025 18:09,8/18/2025,30618,22,Price-Sensitive Young Fashionistas
C0962,31.0,Female,Hindu,Summer,Eid,High,Low,1714,4,Urban,Postgraduate,Indo-Western,Dark,Solid,Wool,E-Commerce Trends,0,Social Media,Accessories,Excellent,Moderate,217,No,276,11/24/2024 2:40,8/19/2025,42254,37,Price-Sensitive Young Fashionistas
C0963,57.0,Male,Hindu,Summer,Eid,High,Medium,2540,5,Rural,High School,Party Wear,Bright,Floral,Silk,Traditional Media,1,Social Media,,Excellent,Strong,204,No,237,4/27/2025 8:50,8/20/2025,57362,96,Festival-Driven High Spenders
C0964,57.0,Female,Hindu,Winter,Christmas,Medium,Medium,1351,5,Urban,Graduate,Hijab/Abaya,Bright,Solid,Rayon,E-Commerce Trends,2,Celebrities,Accessories,,,178,Yes,304,1/20/2025 8:58,8/21/2025,30128,56,Comfort-First Traditional Buyers
C0965,56.0,,Hindu,Summer,None,Low,High,1969,5,Urban,High School,Hijab/Abaya,Pastel,Floral,,E-Commerce Trends,0,Local Trends,Accessories,Excellent,Strong,207,No,254,6/8/2024 12:37,8/22/2025,69383,59,Price-Sensitive Young Fashionistas
C0966,23.0,,Christian,Winter,,High,Medium,3165,6,Rural,High School,Ethnic Wear,Pastel,Checks,Silk,Local Culture,1,Social Media,Original Fit,Excellent,Moderate,219,Yes,289,3/29/2025 12:17,8/23/2025,75545,3,Festival-Driven High Spenders
C0967,23.0,Male,Christian,Summer,Diwali,High,Medium,1821,7,Urban,High School,Traditional,Dark,Printed,,E-Commerce Trends,0,,Accessories,,Moderate,201,No,365,5/4/2025 23:07,8/24/2025,92180,28,Price-Sensitive Young Fashionistas
C0968,20.0,Female,Muslim,Rainy,None,High,High,1444,2,Urban,Postgraduate,Fusion Wear,Neutral,Printed,,Local Culture,0,Social Media,,Good,Weak,192,No,293,5/24/2024 17:41,8/25/2025,97958,74,Price-Sensitive Young Fashionistas
C0969,24.0,Male,Hindu,,Diwali,High,High,1988,4,Urban,Graduate,Western Casual,Dark,Solid,Rayon,Local Culture,2,Celebrities,Original Fit,Poor,Strong,212,No,358,8/18/2024 1:18,8/26/2025,19865,35,Comfort-First Traditional Buyers
C0970,25.0,Male,Hindu,Rainy,None,High,Low,1984,3,Urban,Graduate,Western Casual,Neutral,Checks,Rayon,Social Media,0,Local Trends,Accessories,Excellent,,221,No,356,4/25/2025 11:02,8/27/2025,12219,61,Price-Sensitive Young Fashionistas
C0971,,Male,Muslim,Rainy,Eid,High,High,3134,5,Rural,Undergraduate,Hijab/Abaya,Bright,,Wool,Social Media,1,Social Media,Original Fit,Good,Moderate,204,No,308,2/8/2025 1:49,8/28/2025,49809,93,Festival-Driven High Spenders
C0972,32.0,Female,,Winter,None,High,Low,2218,3,Urban,Postgraduate,Traditional,Neutral,Floral,Wool,Celebrity Trends,0,Celebrities,,Good,Strong,204,No,312,12/12/2024 21:47,8/29/2025,15287,54,Price-Sensitive Young Fashionistas
C0973,46.0,Female,Hindu,Summer,Diwali,High,High,3598,4,Rural,High School,Western Casual,Neutral,Printed,Wool,Social Media,1,Celebrities,Women's Wear,Average,Moderate,188,Yes,275,7/24/2024 23:45,8/30/2025,44387,63,Festival-Driven High Spenders
C0974,50.0,Female,Hindu,Rainy,None,Low,High,1656,7,Urban,High School,Sarees / Salwar Kameez,,Solid,Silk,Celebrity Trends,2,,Men's Wear,,Weak,179,No,222,8/13/2024 23:39,8/31/2025,18512,79,Comfort-First Traditional Buyers
C0975,47.0,Male,Hindu,Winter,Christmas,Medium,,1607,6,Urban,Undergraduate,Fusion Wear,Bright,Solid,Wool,Traditional Media,0,Local Trends,Women's Wear,Good,,199,No,242,10/9/2024 21:50,9/1/2025,11342,97,Price-Sensitive Young Fashionistas
C0976,56.0,Female,Hindu,Rainy,Eid,High,High,1617,5,Urban,Postgraduate,Party Wear,Bright,Checks,Cotton,Celebrity Trends,0,Local Trends,Original Fit,,Weak,232,Yes,349,10/24/2024 0:51,9/2/2025,73076,7,Price-Sensitive Young Fashionistas
C0977,44.0,Male,Muslim,Rainy,Eid,Low,Low,1843,3,Rural,Graduate,Hijab/Abaya,Dark,Solid,Wool,E-Commerce Trends,0,Celebrities,Original Fit,Average,,210,No,364,11/2/2024 1:46,9/3/2025,29216,76,Price-Sensitive Young Fashionistas
C0978,53.0,Female,Hindu,,,High,High,2128,5,Urban,Postgraduate,Hijab/Abaya,Bright,Printed,Rayon,Local Culture,0,,Women's Wear,Average,Moderate,205,No,358,6/28/2024 0:29,9/4/2025,89767,49,Price-Sensitive Young Fashionistas
C0979,46.0,,Muslim,Winter,Diwali,High,Medium,2574,3,Urban,High School,Western Casual,Pastel,Printed,Wool,E-Commerce Trends,2,Social Media,Accessories,Excellent,Moderate,189,No,346,10/11/2024 14:20,9/5/2025,36614,94,Comfort-First Traditional Buyers
C0980,55.0,,Hindu,Summer,Christmas,High,High,3156,4,Urban,High School,Casual/Formal,Bright,Printed,Silk,E-Commerce Trends,3,Celebrities,Accessories,Excellent,Strong,199,No,236,4/19/2025 5:31,9/6/2025,46258,85,Seasonal Trend Followers
C0981,50.0,,Christian,Summer,Eid,Medium,Low,2251,6,Urban,Undergraduate,Party Wear,Bright,Printed,Silk,Social Media,1,Celebrities,Original Fit,Average,Weak,182,No,289,5/15/2024 1:50,9/7/2025,52078,31,Festival-Driven High Spenders
C0982,54.0,,Christian,Rainy,Eid,Medium,High,2208,3,Urban,High School,Western Casual,Bright,Checks,Cotton,Traditional Media,2,Local Trends,,Poor,Weak,199,Yes,230,11/17/2024 4:52,9/8/2025,93524,58,Comfort-First Traditional Buyers
C0983,44.0,Male,Christian,Rainy,Diwali,High,Low,2255,6,Urban,High School,Western Casual,Neutral,Floral,Silk,Traditional Media,1,Celebrities,Men's Wear,Excellent,Moderate,204,Yes,235,6/7/2024 4:59,9/9/2025,22219,61,Festival-Driven High Spenders
C0984,50.0,Male,Christian,Summer,Diwali,High,,2770,4,Urban,High School,Indo-Western,Dark,Floral,Wool,Traditional Media,3,Social Media,Men's Wear,Excellent,Weak,187,No,323,5/12/2024 15:57,9/10/2025,10235,24,Seasonal Trend Followers
C0985,21.0,Female,Muslim,Summer,Christmas,High,Medium,880,4,Rural,High School,Traditional,Bright,Checks,Rayon,Traditional Media,2,Local Trends,Women's Wear,Average,,187,No,364,5/23/2024 4:16,9/11/2025,52929,20,Comfort-First Traditional Buyers
C0986,39.0,Female,Muslim,Winter,None,High,Medium,2889,6,Rural,High School,Indo-Western,Dark,Solid,Silk,Social Media,1,Local Trends,,Average,Moderate,179,Yes,341,4/3/2025 11:34,9/12/2025,77444,37,Festival-Driven High Spenders
C0987,19.0,Male,Hindu,Summer,Diwali,High,Low,3557,5,Rural,Postgraduate,Formal Wear,Pastel,Floral,Cotton,Traditional Media,1,Celebrities,Accessories,Excellent,Moderate,214,No,324,5/8/2024 13:29,9/13/2025,18567,4,Festival-Driven High Spenders
C0988,27.0,Male,Christian,Summer,None,Medium,High,1514,4,Rural,Graduate,Casual/Formal,Pastel,Solid,Wool,Local Culture,2,Celebrities,Original Fit,Good,Moderate,200,No,267,2/6/2025 13:55,9/14/2025,80792,92,Comfort-First Traditional Buyers
C0989,22.0,Male,Muslim,Rainy,Christmas,Medium,Low,1680,6,Urban,Graduate,Festive Wear,Bright,Floral,Cotton,E-Commerce Trends,0,Celebrities,Women's Wear,,Strong,227,No,373,10/17/2024 14:51,9/15/2025,75441,20,Price-Sensitive Young Fashionistas
C0990,27.0,Female,Hindu,Summer,None,Low,,2264,2,Urban,High School,Hijab/Abaya,Pastel,Solid,Silk,E-Commerce Trends,2,Local Trends,Men's Wear,Good,Moderate,177,Yes,333,2/9/2025 17:08,9/16/2025,94555,60,Comfort-First Traditional Buyers
C0991,50.0,Male,Hindu,Rainy,Eid,Medium,High,2314,3,Rural,Postgraduate,Indo-Western,Dark,Checks,Silk,Celebrity Trends,2,Celebrities,Women's Wear,Average,Moderate,180,No,293,9/28/2024 21:54,9/17/2025,83698,24,Comfort-First Traditional Buyers
C0992,,Female,Muslim,Summer,None,Medium,High,2166,2,Rural,Undergraduate,Fusion Wear,Neutral,Printed,Cotton,Local Culture,1,Social Media,Women's Wear,Good,,200,No,264,2/17/2025 4:23,9/18/2025,15415,50,Festival-Driven High Spenders
C0993,30.0,Female,Christian,Winter,Christmas,Medium,,2050,5,Rural,Graduate,Hijab/Abaya,Bright,Solid,Wool,Local Culture,3,Celebrities,Men's Wear,Poor,Moderate,200,No,258,11/19/2024 1:40,9/19/2025,46159,49,Seasonal Trend Followers
C0994,48.0,Female,Hindu,Summer,Christmas,Medium,,2388,7,Urban,Graduate,Indo-Western,Pastel,Printed,Silk,Social Media,2,Celebrities,,,Weak,190,No,297,3/9/2025 23:13,9/20/2025,53925,51,Comfort-First Traditional Buyers
C0995,53.0,Female,Christian,Summer,Christmas,Medium,Low,1742,3,Rural,High School,Sarees / Salwar Kameez,Dark,Solid,Rayon,Traditional Media,0,Local Trends,Women's Wear,Excellent,Moderate,197,No,321,9/25/2024 12:44,9/21/2025,15951,96,Price-Sensitive Young Fashionistas
C0996,41.0,Male,,,None,High,Low,1759,7,Rural,Undergraduate,Hijab/Abaya,Dark,Solid,Silk,Traditional Media,2,Celebrities,Women's Wear,Excellent,Strong,222,No,257,7/31/2024 2:45,9/22/2025,97388,36,Comfort-First Traditional Buyers
C0997,32.0,Female,Christian,Rainy,Eid,Medium,Medium,1987,4,Rural,High School,Ethnic Wear,Pastel,,Wool,Local Culture,2,Local Trends,,Average,Moderate,204,Yes,274,8/9/2024 18:42,9/23/2025,18007,98,Comfort-First Traditional Buyers
C0998,46.0,,Hindu,Winter,Diwali,High,Low,2391,3,Rural,Postgraduate,Western Casual,Dark,Solid,,Celebrity Trends,3,Celebrities,,Average,Moderate,215,No,335,2/17/2025 21:49,9/24/2025,51832,100,Seasonal Trend Followers
